Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4666209098,EXM2441,NY,PAS,2019-09-16T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0720P,,ST,,,NB MARSH AVE @ ELMWO,OD PARK DRIVE,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8755912953,45669MA,NY,COM,2019-10-14T00:00:00.000,74,VAN,CHEVR,T,17750,25390,27790,20210131.0,0014,14,14,355224,T106,L,0145P,,NY,O,36,E 38th St,,0,408,H1,,YYYYYYY,,,WH,,2010,,0,21,,,,
8736788983,18683MG,NY,COM,2019-09-23T00:00:00.000,38,DELV,INTER,T,24890,18710,18730,20200630.0,0019,19,19,362564,T103,S,0409P,,NY,O,1280,Lexington Ave,,0,408,F4,, YYYYY,1000A,0700P,WH,,2002,,0,20,,,,
8713885730,JJG6526,NY,PAS,2019-07-09T00:00:00.000,74,SUBN,JEEP,T,19450,10410,25390,88880088.0,0025,25,25,362192,T103,S,0201P,,NY,F,13,E 125th St,,0,408,J3,,YYYYYYY,,,BLACK,,0,,0,49,,,,
8651548989,53107MM,NY,COM,2019-09-12T00:00:00.000,20,VAN,FORD,T,36250,10610,10810,20210228.0,0026,26,26,356259,T103,X,0319P,,NY,O,269,W 124th St,,0,408,F1,, YYYYY,0800A,0600P,WH,,2013,,0,C,,,,
1459228674,6423257,GV,PAS,2019-08-05T00:00:00.000,14,DELV,,P,34450,10410,10510,0E-8,0014,14,401,956309,0401,0000,0342P,,NY,F,2,WEST 34 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
8745762259,7DG4794,MD,PAS,2019-06-27T00:00:00.000,53,SUBN,HONDA,T,20490,11240,11440,88880088.0,110,110,110,365906,T401,V,0935P,,Q,O,54-18,111st St,,0,408,K6,,YYYYYYY,,,SILVE,,0,,0,D-PM,,,,
4665029167,HXX5699,NY,PAS,2019-09-04T00:00:00.000,36,SUBN,MITSU,V,0,0,0,0E-8,,0,0,0,,,0328P,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,RD,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8746863000,45981MM,NY,COM,2019-07-17T00:00:00.000,20,VAN,FORD,T,18850,25390,27790,20210228.0,0019,19,19,357090,T103,I,1032A,,NY,F,40,E 94th St,,0,408,E2,, YYYYY,0800A,0600P,BL,,2019,,0,37,,,,
8684585859,CKF8110,GA,PAS,2019-07-19T00:00:00.000,31,4DSD,NISSA,T,18210,25390,27790,20190088.0,0019,19,19,358914,T103,G,1015A,,NY,F,50,E 61st St,,0,408,J6,, YYYYYY,0800A,0700P,GREY,,0,,0,01,,,,
4666314283,HDV5473,NY,PAS,2019-09-17T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0637P,,BK,,,NB ROGERS AVE @ PROS,PECT PL,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8747725280,HBE5609,NY,PAS,2019-09-06T00:00:00.000,70,SUBN,ME/BE,T,10210,18610,18630,20190901.0,0019,19,19,362264,T103,FF,0607P,,NY,F,1438,3rd Ave,,0,408,I4,,YYYYYYY,,,BK,,2020,,0,03,,,,
4661434560,JHD2112,NY,PAS,2019-08-05T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0E-8,,0,0,0,,,0126P,,ST,,,SB HYLAN BLVD @ FING,ERBOARD RD,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8699439684,JBJ1060,NY,PAS,2019-08-24T00:00:00.000,14,2DSD,HYUND,T,66430,0,0,20200821.0,0094,94,94,361384,T301,Y,0456P,,K,I,S,N 8th St,30ft E/of Bedford Av,0,408,D,,YYYYYYY,,,WH,,2019,,0,01,,,,
8779103285,HAE9998,NY,PAS,2019-08-28T00:00:00.000,20,4DSD,TOYOT,T,49100,53900,29300,20191015.0,120,120,120,362223,T303,N,0533P,,R,F,285,St Marks Pl,,0,408,D,, YYYYYY,0700A,0700P,GY,,2003,,0,C-PM,,,,
8709023770,BABYJUNE,NY,SRF,2019-08-21T00:00:00.000,20,SUBN,CHRYS,T,46630,0,0,20201222.0,112,112,112,369638,T402,F,0400P,,Q,I,N,Gerard Pl,50ft W/of 69th Rd,0,408,D,, YYYYYY,0800A,0600P,WH,,2014,,0,07,,,,
8740169273,56150PC,NY,APP,2019-09-19T00:00:00.000,79,BUS,MCI,T,10010,0,0,20200430.0,0017,17,17,361372,MTTF,H,0142P,,NY,I,E,1st Ave,20ft S/of E 39th St,0,408,C,,YYYYYYY,,,WH,,2005,,0,02,,,,
8723688658,423813R,NJ,PAS,2019-09-03T00:00:00.000,40,4DSD,FORD,T,74360,53620,58720,88880088.0,0044,44,44,368507,T201,C,0501P,,BX,F,127,W 170th St,,0,408,E2,,YYYYYYY,,,BLACK,,0,,4,44,,,,
8733330384,GTK2962,NY,PAS,2019-08-19T00:00:00.000,38,SUBN,KIA,T,19840,0,0,20201221.0,102,102,102,353179,T402,B,0924A,,Q,I,W,105th St,10ft S/of Liberty Av,0,408,I4,, YYYYYY,0900A,0700P,GY,,2018,,0,37,,,,
1452332642,HXR7436,NY,PAS,2019-09-07T00:00:00.000,40,SDN,HONDA,P,0,0,0,20200418.0,107,107,107,944891,0107,0000,1055A,,Q,,,C/O 198 ST,73 AVE,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
4664443080,EKF1607,NY,PAS,2019-08-29T00:00:00.000,36,4DSD,NISSA,V,0,0,0,0E-8,,0,0,0,,,0148P,,BK,,,SB OCEAN PKWY @ BAY,PKWY,0,1180,B,T,,,,BL,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8732038963,98403JX,NY,COM,2019-07-02T00:00:00.000,14,VAN,WORKH,T,21090,0,0,88880088.0,0001,1,1,365914,T105,C,1045A,,NY,I,W,Front St,30ft N/of Old Slip,0,408,C,,YYYYYYY,,,BROWN,,2007,,0,001,,,,
8762709136,L69KLT,NJ,PAS,2019-10-07T00:00:00.000,21,4DSD,CHEVR,T,36050,24690,31190,88880088.0,0028,28,28,367972,T103,J,1211P,,NY,O,110,W 114th St,,0,408,D1,, Y  Y,1130A,0100P,GREEN,,0,,0,40,,,,
8531942159,GWY9513,NY,PAS,2019-10-28T00:00:00.000,21,4DSD,SATUR,T,35490,15710,11710,20200625.0,0024,24,24,368915,T103,D,0836A,,NY,F,145,W 86th St,,0,408,F1,, Y  Y,0830A,1000A,RD,,2001,,0,38,,,,
8704233086,JFC5018,NY,PAS,2019-08-21T00:00:00.000,40,2DSD,TOYOT,T,36090,10810,25690,20210402.0,0028,28,28,355567,T103,M,1012P,,NY,F,310,W 116th St,,0,408,C,,YYYYYYY,,,GY,,2001,,0,CC1,,,,
4666862675,9512BC,FL,PAS,2019-09-23T00:00:00.000,36,4D,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0653P,,BX,,,EB E TREMONT AVE @ E,LM DR,0,1180,B,T,,,,GRY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8766708242,HUY8553,NY,PAS,2019-08-04T00:00:00.000,40,4DSD,ME/BE,T,18940,18090,18240,20191228.0,102,102,102,366506,T402,Y,0934A,,Q,F,89-07,97th Ave,,0,408,E2,,YYYYYYY,,,BK,,2014,,0,CC1,,,,
5107022923,T733905C,NY,OMT,2019-06-23T00:00:00.000,7,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0636A,,QN,,,QUEENS MIDTOWN EXPWY, (W/B) @ 43RD ST,0,1111,D,T,,,,GY,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
8783404650,HXV7791,NY,PAS,2019-10-25T00:00:00.000,16,SUBN,CHRYS,T,38330,23330,54070,20200325.0,0071,71,71,345534,T302,Y,0348P,,K,O,592,E New York Ave,,0,408,K2,,YYYYYY,0700A,0700P,GY,,2018,,0,C,,,,
4665080847,KSL1457,PA,PAS,2019-09-05T00:00:00.000,36,SW,AUDI,V,0,0,0,0E-8,,0,0,0,,,0609A,,BX,,,NB GRAND CONCOURSE @, E 201ST ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8779113059,HJE3001,NY,PAS,2019-10-07T00:00:00.000,71,4DSD,LEXUS,T,26890,34597,18510,20200712.0,123,123,123,362223,T303,N,0359P,,R,O,289,Edgegrove Ave,,0,408,J2,,YYYYYYY,,,BK,,2016,,0,A-PM,,,,
4661165410,HWZ8759,NY,PAS,2019-08-02T00:00:00.000,36,SUBN,FORD,V,0,0,0,0E-8,,0,0,0,,,1143A,,BK,,,NB PENNSYLVANIA AVE,@ HORNELL LOOP,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8710475000,36867MM,NY,COM,2019-09-20T00:00:00.000,74,REFG,ISUZU,T,10410,0,0,20201130.0,0013,13,13,365847,T102,D,1015A,,NY,I,W,5th Ave,20ft S/of W 32nd St,0,408,J2,,YYYYYYY,,,WH,,2009,,0,05,,,,
8739016481,EXM1467,NY,PAS,2019-07-11T00:00:00.000,37,SUBN,CHEVR,T,58330,34130,63630,20200204.0,0094,94,94,363979,T301,S,0201P,1047A,K,O,599,Manhattan Ave,,0,408,I4,, YYYYYY,0800A,0700P,GY,,2004,,0,SPCL,,,,
8733384174,JCG3286,NY,PAS,2019-08-08T00:00:00.000,38,SUBN,AUDI,T,54580,0,0,20201024.0,107,107,107,363071,T402,J,0207P,,Q,I,N,Main St,30ft E/of 153rd St,0,408,I3,, YYYYYY,0900A,0700P,WH,,2009,,0,42,,,,
8737219571,HRD2150,PA,PAS,2019-08-11T00:00:00.000,22,SUBN,DODGE,T,17550,10410,25390,20170888.0,0013,13,13,365899,T102,O,1156A,,NY,F,5,E 28th St,,0,408,C,,YYYYYYY,,,BLUE,,0,,0,05,,,,
8780368335,JCA9063,NY,PAS,2019-10-19T00:00:00.000,19,4DSD,VOLKS,T,43220,12550,53820,20200926.0,0050,50,50,365816,T201,N,0823A,,BX,F,524,Kappock St,,0,408,J6,,YYYYYYY,,,GY,,2019,,0,50,,,,
8748514949,38999MD,NY,COM,2019-07-11T00:00:00.000,10,DELV,INTER,T,10010,18510,18530,20190731.0,0019,19,19,362620,T103,D,0938A,,NY,F,1473,1st Ave,,0,408,F4,,YYYYYYY,,,MR,,2014,,0,60,,,,
4658979044,5KZ59,PA,PAS,2019-07-12T00:00:00.000,36,MC,YAMAH,V,0,40404,40404,0E-8,,0,0,0,,,0842A,,BK,,,NB KINGS HWY @ AVE N,,0,1180,B,T,,,,,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4667775660,JEM1530,NY,PAS,2019-10-02T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0E-8,,0,0,0,,,0758P,,QN,,,SB LITTLE NECK PKWY,@ 82ND DR,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4660562815,CTD8600,NY,PAS,2019-07-29T00:00:00.000,36,SUBN,SUBAR,V,0,0,0,0E-8,,0,0,0,,,0953P,,QN,,,WB NORTHERN BLVD @ 6,0TH ST,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1447155531,HFV4986,NY,PAS,2019-10-12T00:00:00.000,19,SDN,VOLKS,P,11710,36270,36290,0E-8,0026,26,26,942874,0026,0000,1108A,,NY,F,1349,AMSTERDAM AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
4660065662,FAH8884,NY,PAS,2019-07-25T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0906A,,BX,,,EB E GUN HILL RD @ T,IEMANN AVE,0,1180,B,T,,,,RD,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4665431590,GGS5019,NY,PAS,2019-09-09T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,1158A,,BK,,,SB FLATBUSH AVE @ FA,RRAGUT RD,0,1180,B,T,,,,WH,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4667138830,HBJ8186,NC,PAS,2019-09-26T00:00:00.000,36,4S,NISSA,V,0,0,0,0E-8,,0,0,0,,,0928A,,QN,,,EB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8694093870,84741MG,NY,COM,2019-08-30T00:00:00.000,69,VAN,DODGE,T,25390,18150,18170,20210430.0,0018,18,18,362639,T106,O,1122A,,NY,O,625,Madison Ave,,0,408,H1,, YYYYYY,0700A,0700P,WH,,2015,,0,25,,,,
8775859099,N57GHR,NJ,PAS,2019-08-10T00:00:00.000,21,4DSD,VOLVO,T,73720,26790,19720,88880088.0,0042,42,42,363139,T201,O,0736A,,BX,O,1512,Webster Ave,,0,408,C4,, YYYYYY,0730A,0800A,WHITE,,0,,0,F,,,,
8516463904,AHY6954,NY,PAS,2019-10-16T00:00:00.000,38,4DSD,NISSA,T,10210,19310,19330,20210718.0,0025,25,25,370893,T103,T,0113P,,NY,F,2180,3rd Ave,,0,408,F1,, YYYYYY,0800A,0700P,MR,,0,,0,50,,,,
1460445326,CJG2531,NY,PAS,2019-08-08T00:00:00.000,21,SDN,CADIL,S,46320,25710,25740,20191102.0,0040,40,0,594637,BX01,0000,1203P,,BX,O,173,LINCOLN AVE,,0,408,D1,,YBBYBBB,1130A,0100P,GOLD,0,1989,-,0,,,,,
4663766780,HRU6692,NY,PAS,2019-08-23T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0E-8,,0,0,0,,,0743A,,MN,,,SB AMSTERDAM AVE @ W, 129TH ST,0,1180,B,T,,,,BK,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8729843327,BKA3617,NY,PAS,2019-09-04T00:00:00.000,37,SUBN,INFIN,T,5280,10930,10980,20200416.0,0068,68,68,361068,T302,G,0310P,0212P,K,F,8713,3rd Ave,,0,408,C3,, YYYYYY,0830A,0700P,WH,,2017,,0,21,,,,
8533830129,981WBJ,WI,PAS,2019-08-27T00:00:00.000,40,SUBN,HONDA,T,80430,24730,87330,20190488.0,0077,77,77,351263,T301,X,0747A,,K,F,195,St Marks Ave,,0,408,J6,,YYYYYYY,,,BLACK,,0,,5,19,,,,
8755733979,KHD9944,PA,PAS,2019-09-26T00:00:00.000,46,SUBN,BMW,T,13130,0,0,20190088.0,0075,75,75,357357,T301,I,0429P,,K,I,W,Ashford St,35ft N/of Fulton St,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,C,,,,
8749220913,FDN2991,NY,PAS,2019-08-19T00:00:00.000,74,SUBN,LEXUS,T,19090,0,0,20201108.0,112,112,112,358202,T402,S,1031A,,Q,I,S,98th St,100ft E/of 63rd Rd,0,408,E2,,YYYYYYY,,,BL,,2005,,0,01,,,,
4658827220,HXE5460,NY,PAS,2019-07-11T00:00:00.000,36,PICK,FORD,V,0,0,0,0E-8,,0,0,0,,,0702P,,QN,,,WB QUEENS BLVD @ 62N,D DR,0,1180,B,T,,,,GR,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8749856698,20175MB,NY,COM,2019-07-03T00:00:00.000,46,VAN,DODGE,T,27880,13610,15350,20210526.0,0001,1,1,365928,T105,D,1014A,,NY,F,11,Park Pl,,0,408,F1,,YYYYYYY,,,WH,,2016,,0,038,,,,
4667418059,RIIR,VA,PAS,2019-09-25T00:00:00.000,36,4D,TESLA,V,0,0,0,0E-8,,0,0,0,,,0724A,,BK,,,SB HOWARD AVE @ E NE,W YORK AVE,0,1180,B,T,,,,SIL,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8746409439,DRB5946,NY,PAS,2019-07-23T00:00:00.000,20,SUBN,FORD,T,29620,35120,51020,20200618.0,0045,45,45,367974,T201,L,0100P,,BX,O,4047,E Tremont Ave,,0,408,I4,, YYYYYY,0900A,1000P,BL,,1998,,0,07,,,,
8731717895,61923MH,NY,COM,2019-07-16T00:00:00.000,46,DELV,FORD,T,10210,18810,18820,20200331.0,0019,19,19,365874,T103,EE,1042A,,NY,F,1642,3rd Ave,,0,408,J6,,YYYYYYY,,,WH,,2012,,0,31,,,,
8735526270,4BUF6,NJ,PAS,2019-10-01T00:00:00.000,14,MCY,DUCAT,T,34330,11010,10065,88880088.0,0010,10,10,356356,T102,X,0202P,,NY,O,507,W 28th St,,0,408,C,,YYYYYYY,,,BLACK,,0,,0,99,,,,
4662279240,HMJ8226,NY,PAS,2019-08-12T00:00:00.000,36,4DSD,HYUND,V,0,0,0,0E-8,,0,0,0,,,0240P,,QN,,,WB QUEENS BLVD @ 62N,D DR,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8725878827,GLV7946,NY,PAS,2019-07-09T00:00:00.000,20,SUBN,ROVER,T,49245,29035,62780,20190804.0,107,107,107,356342,T402,O,0335P,,Q,O,18227,Henley Rd,,0,408,J3,,YYYYYYY,,,WHITE,,2016,,0,E,,,,
8660896762,W81JCS,NJ,PAS,2019-07-16T00:00:00.000,20,4DSD,BMW,T,36850,25290,10810,88880088.0,0032,32,32,340043,T800,A2,0935P,,NY,O,235,W 154th St,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,G,,,,
5108260799,HUW4875,NY,PAS,2019-09-14T00:00:00.000,7,4DSD,ME/BE,V,0,0,0,0E-8,,0,0,0,,,1234P,,BK,,,BAY PKWY (S/B) @ 65T,H ST,0,1111,D,T,,,,GY,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
4665032350,HNN5226,NY,PAS,2019-09-04T00:00:00.000,36,4DSD,VOLKS,V,0,0,0,0E-8,,0,0,0,,,0350P,,QN,,,NB FRANCIS LEWIS BLV,D @ 42ND RD,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8779402847,54711JW,NY,COM,2019-09-12T00:00:00.000,19,VAN,FRUEH,T,29220,36420,70720,88880088.0,0046,46,46,365897,T201,H,1108A,,BX,F,214,E Fordham Rd,,0,408,I3,,YYYYYYY,,,BROWN,,2006,,0,51,,,,
5107226061,ZLV20P,NJ,PAS,2019-06-27T00:00:00.000,7,WAGO,VOLKS,V,0,0,0,0E-8,,0,0,0,,,0153P,,BK,,,MCDONALD AVE (S/B) @, VANDERBILT ST,0,1111,D,T,,,,BK,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
8781461318,5XM799,MA,999,2019-09-18T00:00:00.000,16,SUBN,HONDA,T,86530,75430,86630,20190988.0,0071,71,71,355542,T302,Y,0721A,,K,O,1710,Union St,,0,408,K2,, YYYYY,0700A,0700P,RED,,0,,0,C,,,,
8769302029,2829167,IN,PAS,2019-08-11T00:00:00.000,11,DELV,ISUZU,T,17590,25390,27800,88880088.0,0013,13,13,368517,T102,E,1142A,,NY,F,30,E 30th St,,0,408,J3,,YYYYYYY,,,WHITE,,0,,0,07,,,,
1460105709,66782MM,NY,COM,2019-07-29T00:00:00.000,78,VAN,NISSA,P,27070,22390,22520,20210228.0,105,105,105,967195,0105,0000,0102A,,Q,F,137-35,226 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,2019,-,0,,,,,
4669675230,HBX3093,NY,PAS,2019-10-18T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0906A,,QN,,,EB JAMAICA AVE @ 222,ND ST,0,1180,B,T,,,,GY,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8702548574,82860ML,NY,COM,2019-07-25T00:00:00.000,21,VAN,ISUZU,T,38790,94730,41290,20201231.0,104,104,104,356551,T402,A,0852A,,Q,O,1638,Centre St,,0,408,D1,, Y  Y,0830A,1000A,WH,,2019,,0,28,,,,
4666965762,JJX2475,NY,PAS,2019-09-24T00:00:00.000,36,4DSD,SUBAR,V,0,0,0,0E-8,,0,0,0,,,0306P,,QN,,,SB BAISLEY BLVD @ 16,0TH ST,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4657953199,T759003C,NY,OMT,2019-06-24T00:00:00.000,36,4DSD,LINCO,V,0,0,0,0E-8,,0,0,0,,,0835A,,BK,,,SB MOTHER GSTN BV. E, NEWYORK AV- BELMNT,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8606297690,Z26KNR,NJ,PAS,2019-10-09T00:00:00.000,38,4DSD,BMW,T,43120,75050,75080,88880088.0,0050,50,50,370841,T201,T,0337P,0102P,BX,O,3531,Johnson Ave,,0,408,I4,, YYYYYY,0900A,0700P,GREY,,0,,0,30,,,,
1461087223,27159MD,NY,COM,2019-08-16T00:00:00.000,47,REFG,ISUZU,P,10510,34390,34410,20191231.0,0014,14,401,961759,0401,0000,1136A,,NY,F,885,6TH AVE,,0,408,K7,,BBBBBBB,ALL,ALL,ORG,0,2013,-,0,,,,,
8727632430,2172564,IN,PAS,2019-09-26T00:00:00.000,46,DELV,FRUEH,T,17090,12310,12410,20190088.0,0009,9,9,356960,T101,M,0850A,,NY,O,753,E 5th St,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,F,,,,
5107520108,BBJ5205,NY,PAS,2019-07-22T00:00:00.000,7,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,1122A,,QN,,,CROSSBAY BLVD (S/B),@ SUTTER AVE,0,1111,D,T,,,,WH,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
4666656133,HRF9878,NY,PAS,2019-09-20T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0E-8,,0,0,0,,,0341P,,BK,,,WB LINDEN BLVD @ LIN,COLN AVE,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8768005532,BAS8235,NY,PAS,2019-07-26T00:00:00.000,21,4DSD,NISSA,T,28620,24420,77650,20210125.0,0049,49,49,364824,T201,O,1144A,,BX,O,1255,E 233rd St,,0,408,D1,,     Y,1130A,0100P,GR,,1995,,0,Z,,,,
1454221070,XACJ25,NJ,PAS,2019-07-24T00:00:00.000,48,VAN,CHEVR,S,67530,84730,12330,0E-8,0070,70,78,960694,0078,0000,0430P,,K,F,590,OCEAN AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
8729395768,HNC7173,NY,PAS,2019-08-22T00:00:00.000,21,SUBN,AUDI,T,43390,39830,53954,20201225.0,102,102,102,340127,T402,N,0809A,,Q,O,88-37,Eldert Ln,,0,408,D1,, Y  Y,0800A,0930A,BK,,2014,,0,J,,,,
4669638350,33533MA,NY,COM,2019-10-23T00:00:00.000,36,UTIL,CHEVR,V,0,0,0,0E-8,,0,0,0,,,0342P,,BK,,,WB 65TH ST @ 16TH AV,E,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8770906373,89158MK,NY,COM,2019-09-25T00:00:00.000,42,VAN,CHEVR,T,27800,17510,17530,20210731.0,0013,13,13,359594,T102,E,0217P,0124P,NY,F,373,Park Ave South,,20190925,408,H1,, YYYYY,0700A,0700P,BK,,2017,,0,05,,,,
4666122643,GTD2102,NY,PAS,2019-09-16T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0E-8,,0,0,0,,,1152A,,QN,,,NB SPRINGFIELD BLVD,@ 133RD RD,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8755521071,HJB8702,NY,PAS,2019-08-21T00:00:00.000,22,SUBN,DODGE,T,18770,10110,10010,20200814.0,0019,19,19,368532,T103,S,0945A,,NY,O,301A,E 89th St,,0,408,C,, YYYYY,0800A,0600P,GY,,2007,,0,09,,,,
8719431442,T674926C,NY,OMT,2019-06-29T00:00:00.000,20,SUBN,TOYOT,T,52390,29290,61390,20200430.0,109,109,109,361130,T401,D,1150A,,Q,O,41-69,Kissena Blvd,,0,408,M5,,YYYYYYY,,,BK,,2013,,0,50-A,,,,
4659118605,HSA5924,NY,PAS,2019-07-18T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0500P,,BK,,,NB PENNSYLVANIA AVE,@ HORNELL LOOP,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8697999169,JBC5819,NY,OMS,2019-07-22T00:00:00.000,31,SUBN,VOLKS,T,34750,10810,10910,20200930.0,0018,18,18,353164,T106,N,0523P,,NY,F,367,W 49th St,,0,408,I3,, YYYYY,0700A,0600P,BL,,2019,,0,15,,,,
4665983951,FSM3555,NY,PAS,2019-09-10T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0521P,,BX,,,SB GRAND CONCOURSE @, MARCY PL,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1460935470,AU8110,NJ,PAS,2019-08-01T00:00:00.000,14,DELV,KENWO,P,34630,10510,13610,0E-8,,0,401,934327,0401,0000,1002A,,,F,113,W 43RD ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
4664699724,JJH1607,NY,PAS,2019-08-27T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0640A,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8740157600,79964MB,NY,COM,2019-07-25T00:00:00.000,14,REFG,HIN,T,10210,17970,17990,20191231.0,0017,17,17,361372,MTTF,H,0410P,,NY,O,805,3rd Ave,,0,408,C8,, YYYYYY,0400P,0700P,WH,,2013,,0,02,,,,
8767007624,DPL3626,NY,PAS,2019-07-05T00:00:00.000,21,SUBN,HONDA,T,54100,69030,94130,20200912.0,0083,83,83,350428,T301,M,1116A,,K,F,605,Knickerbocker Ave,,0,408,D1,,  Y  Y,1100A,1230A,LT/,,2001,,0,P,,,,
8540248293,65421MK,NY,COM,2019-10-25T00:00:00.000,46,VAN,FORD,T,15350,16850,32580,20210731.0,0001,1,1,370243,T105,E,1251P,,NY,F,200,Church St,,0,408,F1,,YYYYYYY,,,WHITE,,2013,,0,047,,,,
4661166255,JGM5292,NY,PAS,2019-08-02T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0E-8,,0,0,0,,,1148A,,BK,,,EB CONDUIT BLVD @ GL,ENMORE AVE,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8715287300,XGHT49,NJ,PAS,2019-10-01T00:00:00.000,14,VAN,ME/BE,T,5030,27530,29830,88880088.0,0076,76,76,361845,T302,C,1150A,,K,F,63,1st Pl,,0,408,E2,,YYYYYYY,,,BLUE,,0,,0,55,,,,
